assessment_id,assessment_title,tool_version,tool_release_date,scenario,submitter_unit_id,L1,submitter_org_id,L2,L3,L4,L5,L6,L7,scenario_id,L8,spec_id,distribution_id,P1,P2,sdo_id,P3,P4,P5,P6,P7,P8,P9,P10,C1,C2,C3,C4,C5,assessment_date,io_spec_type,criterion_camss_id,criterion_sha_id,score_id,score,statement_id,statement
e974cb8a32013d044d672e309221057207cc44a034b35798d949ec683a56ca44,Electronic Signatures and Infrastructures (ESI),3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),615508fb540009cb48d7c5ca8efffbef6c53e96148b0d95025fdd6cd725d131d,859df01d-a342-41cd-948f-61e5b8395341,"Electronic Signatures and Infrastructures (ESI);
",https://www.etsi.org/deliver/etsi_ts/103100_103199/103174/02.02.01_60/ts_103174v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A11,105c699a138c27ab9a1af9174253cd7488b278f700acdbb1bdbcc3e0b9c5ec3d,b9210d59-80c7-42e2-95f9-e26dd5478755,2,2ccfa763-ef97-40fd-9bec-7657ba97c290,The purpose of the specification is not related to foster the availability and comprehensibility of public administrations services or the decision-making process.
e974cb8a32013d044d672e309221057207cc44a034b35798d949ec683a56ca44,Electronic Signatures and Infrastructures (ESI),3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),615508fb540009cb48d7c5ca8efffbef6c53e96148b0d95025fdd6cd725d131d,859df01d-a342-41cd-948f-61e5b8395341,"Electronic Signatures and Infrastructures (ESI);
",https://www.etsi.org/deliver/etsi_ts/103100_103199/103174/02.02.01_60/ts_103174v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A12,f41cca0d171e6f64dbc2bdeae9fbc87f2ea51ac00185b22114d59ab8a06e78d0,823f4696-4111-4216-9a3b-ddb73d29f33f,2,35614151-def7-49ad-837d-01da155169cc,"The purpose of the specification is not related to the availability interfaces. Therefore, this criterion is not applicable to this specification."
e974cb8a32013d044d672e309221057207cc44a034b35798d949ec683a56ca44,Electronic Signatures and Infrastructures (ESI),3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),615508fb540009cb48d7c5ca8efffbef6c53e96148b0d95025fdd6cd725d131d,859df01d-a342-41cd-948f-61e5b8395341,"Electronic Signatures and Infrastructures (ESI);
",https://www.etsi.org/deliver/etsi_ts/103100_103199/103174/02.02.01_60/ts_103174v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A13,41c6fd2dadb03cc64aad82cfa14f545c084f1a955a3ab7a61aab416a138c5dce,8343ff63-1329-4ec9-bd9c-83eaefdf7b7f,1,b47fd84a-afe8-453a-be9e-4d3a1a3a5f2b,"ASiC Baseline Profile is a business sector agnostic specification which is reusable beyond the domain for which it was developed. Specifically, it can be implemented whether electronic signatures are needed even it is focused on implementations within the European internal market. "
e974cb8a32013d044d672e309221057207cc44a034b35798d949ec683a56ca44,Electronic Signatures and Infrastructures (ESI),3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),615508fb540009cb48d7c5ca8efffbef6c53e96148b0d95025fdd6cd725d131d,859df01d-a342-41cd-948f-61e5b8395341,"Electronic Signatures and Infrastructures (ESI);
",https://www.etsi.org/deliver/etsi_ts/103100_103199/103174/02.02.01_60/ts_103174v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A14,b45c8f7e446b1343c6b6961290d2106768aa43c1f123f5e436d0255c003abb50,3107f7d7-1772-447e-83d1-bd90c06e3e68,1,fa7d6f42-3c92-4459-84a5-4b45fcc0d073,"ASiC Baseline Profile is available for free at the ETSI’s Catalogue of Standards. It can be found at ETSI’s webpage. 
See:
https://www.etsi.org/deliver/etsi_ts/103100_103199/103174/02.02.01_60/ts_103174v020201p.pdf
https://www.etsi.org/standards"
e974cb8a32013d044d672e309221057207cc44a034b35798d949ec683a56ca44,Electronic Signatures and Infrastructures (ESI),3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),615508fb540009cb48d7c5ca8efffbef6c53e96148b0d95025fdd6cd725d131d,859df01d-a342-41cd-948f-61e5b8395341,"Electronic Signatures and Infrastructures (ESI);
",https://www.etsi.org/deliver/etsi_ts/103100_103199/103174/02.02.01_60/ts_103174v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A15,e8c3529a6146f0b0d269112be717ba4e9c5979ea4f43f57d217c0f998d26ce17,8fad0f21-24f7-49c4-a7a1-4fa6e57061b9,0,cebef83b-6686-466f-9459-7f0f68ae3fd7,"ASiC Baseline profile depends on the different electronic signature standards (CAdES, PAdES, XAdES), and its settings regarding the level of conformity to provide a convenient result. Even though all the specifications above mentioned are interrelated, each one takes into account the others avoiding interoperability issues by indicating the requirements of each use case. "
e974cb8a32013d044d672e309221057207cc44a034b35798d949ec683a56ca44,Electronic Signatures and Infrastructures (ESI),3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),615508fb540009cb48d7c5ca8efffbef6c53e96148b0d95025fdd6cd725d131d,859df01d-a342-41cd-948f-61e5b8395341,"Electronic Signatures and Infrastructures (ESI);
",https://www.etsi.org/deliver/etsi_ts/103100_103199/103174/02.02.01_60/ts_103174v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A16,1435ad894742693c2b99e329ef12399cd411ed6900f49b9658fd2231de3f201a,730a5c87-9ad1-4484-a36e-8759e3c4a86b,1,05946a55-a364-4459-bda2-a9e421106d14,"ASiC Baseline Profile provides basic features needed to overcome barriers in the accomplishment of signed data interchange across borders. By providing different levels of conformity according to data transaction needs, it is highly scalable without hampering the interoperability between actors involved. "
e974cb8a32013d044d672e309221057207cc44a034b35798d949ec683a56ca44,Electronic Signatures and Infrastructures (ESI),3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),615508fb540009cb48d7c5ca8efffbef6c53e96148b0d95025fdd6cd725d131d,859df01d-a342-41cd-948f-61e5b8395341,"Electronic Signatures and Infrastructures (ESI);
",https://www.etsi.org/deliver/etsi_ts/103100_103199/103174/02.02.01_60/ts_103174v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A17,6ec33e201b803a1cc0150c0da8dc42b2a0f1029cf31e7a2c0fc81d1d8336ef36,6ba2d40b-91c6-4a3e-89ff-94151a3d047b,1,6be24f37-9ce8-4e54-9463-73526fa78a67,"The specification assessed is focused on signed data transactions across borders, which means data portability. Moreover, as before mentioned, the scalability and adaptability of specification allow successful data exchange and reuse enhancing the interoperability of systems. "
e974cb8a32013d044d672e309221057207cc44a034b35798d949ec683a56ca44,Electronic Signatures and Infrastructures (ESI),3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),615508fb540009cb48d7c5ca8efffbef6c53e96148b0d95025fdd6cd725d131d,859df01d-a342-41cd-948f-61e5b8395341,"Electronic Signatures and Infrastructures (ESI);
",https://www.etsi.org/deliver/etsi_ts/103100_103199/103174/02.02.01_60/ts_103174v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A18,01e6c1ce016de128117697d51a8fdaebb57c1f50343c081dfd72e2fbc56733a8,ea664ccd-0940-40eb-8470-4fa8ca589d45,1,7a647961-cd27-49ee-8703-61a75667dc6b,"By allowing to gather different objects signed with electronic signatures in one single ZIP file fosters the implementation of the once-only principle. Moreover, it is included in the context of the Connect Europe Facility’s (CEF) as one of the specifications covering the eSignature Building Block. At the same time, it is implemented in the Digital Signature Services (DSS), across borders initiative which aims to enhance the interoperability and data reuse. 

See:
https://ec.europa.eu/cefdigital/wiki/display/CEFDIGITAL/Services+eSignature"
e974cb8a32013d044d672e309221057207cc44a034b35798d949ec683a56ca44,Electronic Signatures and Infrastructures (ESI),3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),615508fb540009cb48d7c5ca8efffbef6c53e96148b0d95025fdd6cd725d131d,859df01d-a342-41cd-948f-61e5b8395341,"Electronic Signatures and Infrastructures (ESI);
",https://www.etsi.org/deliver/etsi_ts/103100_103199/103174/02.02.01_60/ts_103174v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A19,7a64b01ca9e737c550b205ba3a8a46b3fcfc9447b648ba8ef15d62d3ada26141,dfe2edd0-9386-4880-b5c6-2797bd462628,2,936aac3b-2d29-4fa3-8401-c6ba6509d427,"The purpose of the specification is not related to e-accessibility. Therefore, this criterion is not applicable to this specification."
e974cb8a32013d044d672e309221057207cc44a034b35798d949ec683a56ca44,Electronic Signatures and Infrastructures (ESI),3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),615508fb540009cb48d7c5ca8efffbef6c53e96148b0d95025fdd6cd725d131d,859df01d-a342-41cd-948f-61e5b8395341,"Electronic Signatures and Infrastructures (ESI);
",https://www.etsi.org/deliver/etsi_ts/103100_103199/103174/02.02.01_60/ts_103174v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A20,483e8900c47b40bc67a6bd1cbfce07884b9ac5f2c85e0214f334cc37e4e65c35,c77ed9b2-4b5e-4a2c-b065-1913634c0e49,1,c5b1db85-e013-4cc5-90fe-e0148ce6974b,"ASiC Baseline Profile is part of the electronic signature stack of specifications, this group of specifications are aimed to ensure the availability and validation of signed data. Therefore, the implementation of eSignatures involving ASiC Baseline Profile fosters secure and trustworthy data exchange. "
