assessment_id,assessment_title,tool_version,tool_release_date,scenario,submitter_unit_id,L1,submitter_org_id,L2,L3,L4,L5,L6,L7,scenario_id,L8,spec_id,distribution_id,P1,P2,sdo_id,P3,P4,P5,P6,P7,P8,P9,P10,C1,C2,C3,C4,C5,assessment_date,io_spec_type,criterion_camss_id,criterion_sha_id,score_id,score,statement_id,statement
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A11,105c699a138c27ab9a1af9174253cd7488b278f700acdbb1bdbcc3e0b9c5ec3d,5df1c016-c3da-433c-bd45-8d72babf9b2e,2,e8a2b58f-a9f5-45bd-b9dd-c8d3729359dc,The purpose of the specification is not related to foster the availability and comprehensibility of public administrations services or making-decision process. 
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A12,f41cca0d171e6f64dbc2bdeae9fbc87f2ea51ac00185b22114d59ab8a06e78d0,bbef4646-5533-4766-99d8-85a7794df778,2,1978624b-f8bd-4793-9464-85fe9706e369,"The purpose of the specification is not related to the availability interfaces. Therefore, this criterion is not applicable to this specification. "
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A13,41c6fd2dadb03cc64aad82cfa14f545c084f1a955a3ab7a61aab416a138c5dce,42d016fb-443e-4632-9cf8-aa91ccb61884,1,f2f9ee63-ada9-4bcc-a3bd-b5ebc8e0efbb,"CAdES is business agnostic and in consequence, its Baseline Profile can be considered business agnostic as well. CAdEs Baseline profile is an extension to provide interoperability when AdES signatures need to be interchanged across borders in the context of the EU internal market. Thus, it can be used in any business domain requiring interoperability features along with eSignature. "
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A14,b45c8f7e446b1343c6b6961290d2106768aa43c1f123f5e436d0255c003abb50,9f12c6fb-4dfe-41cc-9e0c-d78494ac2d61,1,d70c90b5-6bfb-4a4b-87d8-eb5d22e085e4,"CAdES Baseline is available for free at the ETSI’s Catalogue of Standards. It can be found at ETSI’s webpage. 
See:
https://www.etsi.org/standards#page=1&search=ETSI%20TS%20103%20173&title=1&etsiNumber=1&content=1&version=0&onApproval=1&published=1&historical=1&startDate=1988-01-15&endDate=2020-01-08&harmonized=0&keyword=&TB=&stdType=&frequency=&mandate=&collection=&sort=1"
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A15,e8c3529a6146f0b0d269112be717ba4e9c5979ea4f43f57d217c0f998d26ce17,fec217df-24f3-4df8-95ac-31c3714124c4,1,8af94b50-77b2-482b-80be-b1b6cc954aab,"CAdES Baseline profile is an independent standard that can be implemented without dependencies on other technologies or platforms. Therefore, the specification can be implemented without hampering the interoperability but avoiding vendor lock-in. "
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A16,1435ad894742693c2b99e329ef12399cd411ed6900f49b9658fd2231de3f201a,65f5baf4-cac5-4e8c-9806-8d0dc758c970,1,1e910214-45a1-4275-9c3b-973e76692ca0,"By providing necessary compliance requirements for the implementation of AdES signatures in the context of the European internal market, the selection and implementation of CAdES Baseline Profile does not hamper the interoperability of systems. In fact, it has been developed to ensure the interchange of digital documentation on electronic procedures and communications across borders. "
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A17,6ec33e201b803a1cc0150c0da8dc42b2a0f1029cf31e7a2c0fc81d1d8336ef36,983390e9-ff4b-4b55-a990-8c255f00e1f4,1,39731a0c-9334-4d03-bc4c-51c9fd98e05e,The implementation of the specification fosters the data portability according to its purpose. CAdES Baseline profile has been developed to provide basic features necessary for electronic procedures including eSignature across borders. The implementation of CAdES Baseline Profile enhances the interoperability in the context of the European Single Digital Market. 
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A18,01e6c1ce016de128117697d51a8fdaebb57c1f50343c081dfd72e2fbc56733a8,465ef524-0559-456f-bda7-e0cb02d330a2,1,c20f8c17-0711-45bc-88a6-b75c5dca066e,"By ensuring the availability of eSignatures elements and metadata, the specification avoids the users to provide information more than one time. Therefore, CAdES fosters the implementation of the Once-only Principle.  "
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A19,7a64b01ca9e737c550b205ba3a8a46b3fcfc9447b648ba8ef15d62d3ada26141,3b8cca0c-5462-42bd-8f06-ab3fd9b355bf,2,f2b5b6ee-df74-40ed-810b-9f1b824255d8,"The purpose of the specification is not related to e-accessibility. Therefore, this criterion is not applicable to this specification. "
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A20,483e8900c47b40bc67a6bd1cbfce07884b9ac5f2c85e0214f334cc37e4e65c35,ad0b097f-c33f-4dfb-ad50-aed93de952d0,1,486362ce-5357-49ad-b747-3a78011c7309,"By providing conformance levels and requirements in order to maintain eSignatures in the context of AdES signatures, it ensures and fosters the trustworthy data exchange between administrations and their stakeholders."
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A21,19c639047dab46befb5839503733c8f1e7ed8278f788a089d11d2caee84a8f7c,296898f0-ba37-4b73-ae8f-67ca00f1fdb3,2,c2ac9528-5fd0-46c3-adff-cff658536702,"The purpose of the specification is not related to the delivery of multilingual services. Therefore, this criterion is not applicable to this specification. "
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A22,39e7870e79b2999a8b61c97f0c356312b88174320d6464fce5639e57ec0de011,e44f1a62-c321-4f83-a347-e972457dccab,1,f7d58e83-a1e3-4c55-ac83-b98309352b95,"By allowing the digital document exchange including eSignatures, the CAdES Baseline profile avoids the non-digital data exchange. This fact is a key point in the reduction of administrative burden. "
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A23,83d21357ecad07668ab7f2010aefed3cebb92dab384eeae6eb7aa77def06cfc3,37758aa2-bba6-4905-a881-0dbc6ecaf76e,1,76741ce7-d1b7-4ed9-b5a4-13da4f81e57f,"Regarding eSignatures, CAdES includes features to the long-term preservation of data included in electronic signatures. The LTA-Level of requirements is covering the preservation, integrity of attributes and validation materials for the eSignatures ensuring the long-term accessibility. However, the specification is not strictly related to the functions of eArchiving. "
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A24,58010a47630ff9ea23336bf3fc558deff59905e0292551fcabc95740082cb378,10f61347-79d5-4dcd-ae3c-147da6052cf3,0,f972e3fa-e041-4726-a5e9-dfcb1d190b3f,"After carrying out information retrieval, no document or study has been found assessing the CAdES Baseline profile in terms of efficiency or effectiveness."
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A25,5839144ecfb6c41a2c3cf5c1e86a6b3ad7a9e3ec9c4efa5650a6e7b9e3586335,124348dd-8f47-4d3c-ad78-c4b100fc02bc,1,2c8f4289-148c-4492-b148-38e912ed178b,"CAdES Baseline Profile is already associated with EIRA ABBs in the European Library Of Specifications (ELIS). Specifically, CAdES Baseline Profile can define the interoperability aspects of “e-Seal Creation Service”, “e-Seal Verification and Validation Service”, “e-Signature Creation Service”, and “e-signature Verification and Validation Service” ABBs of the EIRA Technical View.
See: 
https://joinup.ec.europa.eu/solution/elis/distribution/eliscataloguev100betaxlsx"
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A26,093c1e09f5a65e4cba0247dcab5a8f4854f3e512db336b1855b9a4c48d3659e0,757030d1-05dc-4e01-9a14-09f625dbf220,1,2a8774a8-4f63-4715-bb25-346e40a78395,"ETSI has provided a conformance testing tool for electronic signatures according to the European Commission Mandate 460. The conformity testing tool involves different standards applied in the development of eSignatures, including CAdES baseline profile. 

See:
https://signatures-conformance-checker.etsi.org/pub/CAdESConformanceTestChecker_v1.0.pdf https://signatures-conformance-checker.etsi.org/pub/index.shtml"
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A27,b4f0d1b7f1d41c70797fa200c6fc73ac01f2f1659319e5cb1cebe8f5e79c1fcb,fb6eeb34-cda0-4420-be79-232fff11f991,1,e3d4e6eb-a456-4732-8acc-927fbfa67883,"5 Member States are recommending CAdES in their ICT National Catalogues. 

See:
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards"
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A28,a1eafd9c95081eeabe19f0511239b88139f02f95e2349049eeea058a89c80f49,21109ec8-64a4-46bc-ae08-d95b1e17b7fe,1,e1f7ff0e-ca6e-48ee-afbf-dbb646d67674,"CAdES has been included within the European Public Service “Digital Signature Service” (hereby DDS). The initiative includes three main features: the digital signature, the extension a digital signature, and the validation. Moreover, it is worth to note that DSS initiative included in the Connecting Europe Facility Programme context which aims to fund projects and initiatives for enhancing European public services. 

See:
https://ec.europa.eu/cefdigital/DSS/webapp-demo/doc/dss-documentation.html
https://ec.europa.eu/inea/connecting-europe-facility/cef-telecom"
8d195b05db64fb4b62544fb55e920029bbb6b2a0fb514ed9323455aa21c4d850,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile",3.0.0,30/04/2019,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-01-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),2a8d11054390e9202db664920d2fb0ddb1a28c805e5d1d96a24c081fa6cb349d,7c9dc9af-302e-4b6d-9988-583378952a50,"Electronic Signatures and Infrastructures (ESI);
CAdES Baseline Profile ",https://www.etsi.org/deliver/etsi_ts/103100_103199/103173/02.02.01_60/ts_103173v020201p.pdf,3a08a1d09270bc9b29481f881b3a21eb3360cc2e879906ae2ebad37df1a6800d,ETSI (http://www.etsi.org/),,,,,,,,,,,,,1/31/2019,European Standard,A29,3671439b412291ce208a0ade6313c64aeb2942059c7543ca39322c56458bcf96,d49f986a-993c-4be8-af3c-c84e666e9016,1,73a564c6-f6c4-4433-857b-44a04cc3890c,"The specification is included in 5 Member States' catalogues of recommended specifications. Examples of Member States including CAdES in their catalogues are France or Spain.See:

See:
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards"
